0,1,2,3,4,5,6,7,8,9
7.4752386e-08,1.0002147e-11,1.036908e-07,1.6502794e-06,2.6528828e-06,3.2802536e-06,9.861694e-10,0.00055734045,1.3118564e-07,0.99943477
1.6565855e-06,1.0793339e-08,9.001124e-08,0.00020754052,1.3201765e-07,0.99978536,2.642845e-07,3.0187958e-10,1.1955144e-06,3.7331306e-06
0.99974984,3.20569e-11,1.4204385e-06,7.906808e-09,9.0354997e-13,2.1657975e-06,1.5504243e-07,1.9582545e-08,2.7902165e-09,0.00024637565
4.413274e-07,7.993164e-09,3.3663862e-05,4.3944273e-10,7.252633e-06,3.4244393e-05,0.99992365,1.4651095e-12,7.493335e-07,4.3806864e-10
4.21316e-11,2.7688884e-07,3.910547e-05,0.0023020196,4.922344e-13,1.7088027e-08,1.2940386e-15,0.9976486,8.188971e-06,1.7896455e-06
1.2893649e-07,7.2795263e-09,6.2458905e-10,3.8386606e-06,1.07402336e-07,7.132467e-05,3.576236e-11,0.9983892,3.917874e-08,0.0015353189
1.895648e-07,0.99260485,0.0003178089,9.961736e-07,1.1807262e-05,5.994758e-08,5.7761144e-07,0.0066974997,0.00034580045,2.0434136e-05
6.792289e-05,5.4080232e-08,1.628161e-05,0.000108102904,1.8420309e-07,0.0005641327,4.7009385e-07,3.120919e-08,0.9984453,0.0007975169
0.8255452,2.7372564e-06,0.0005566227,5.8141604e-06,4.4656837e-05,0.00067791826,0.015671257,0.0071568894,0.00016961082,0.15016934
1.3503426e-06,5.2970026e-06,0.4803621,0.25547484,4.3262005e-11,0.0003155904,2.2219107e-08,0.25740734,0.006420433,1.3013663e-05
3.2334853e-07,6.3628725e-13,0.9999997,3.6627988e-08,1.7425303e-12,8.9243674e-10,5.045964e-10,1.6688375e-11,1.5128144e-11,1.12545955e-08
0.98123914,3.738198e-07,7.7630146e-05,6.465502e-05,6.135299e-08,0.015507115,3.1103414e-06,0.000558571,1.891171e-07,0.0025491875
3.111864e-06,1.450055e-09,0.00022618008,3.673409e-11,0.99781877,4.7703984e-06,0.0016476724,7.648911e-07,8.592104e-09,0.00029871397
3.9917074e-09,0.9999512,3.7407026e-05,4.8090193e-10,2.317298e-07,2.0600908e-10,2.3180677e-07,1.0167342e-05,7.615613e-07,3.1717786e-09
5.3463097e-08,0.99920446,0.00036089483,2.2375094e-08,1.388283e-06,3.7344678e-06,1.6373519e-05,5.5853275e-07,0.00041237718,2.2075183e-07
0.0021671995,0.00089754607,0.52559507,0.068146534,1.0044157e-05,0.1747052,6.3878164e-05,0.0019468662,0.2117953,0.01467229
2.7754152e-09,2.8388611e-11,1.6694862e-09,7.615158e-08,1.320424e-13,5.7625953e-09,3.6118803e-14,0.99999964,1.9612531e-10,2.7268624e-07
0.00022064336,2.8509735e-06,0.009207171,0.194453,4.1919904e-08,0.7944861,1.5565994e-06,6.5454955e-08,0.00017500832,0.0014534842
3.0136864e-08,1.4208743e-08,2.3407523e-08,3.9578616e-05,2.170661e-05,4.1228148e-05,1.0669304e-09,2.0554044e-05,0.0007238695,0.999153
6.0801796e-08,4.6524685e-05,4.716591e-07,1.6435353e-06,8.605594e-08,2.5865545e-06,4.143454e-10,0.99966943,3.9056322e-05,0.00024009215
0.00012263775,1.425247e-05,0.9996255,0.00012982942,3.9946074e-11,1.022994e-07,9.908978e-08,6.660782e-07,0.0001066643,1.9091979e-07
5.7717884e-06,5.8973805e-05,4.6166544e-05,4.7532853e-07,2.4117094e-07,3.9609447e-05,0.00015058048,2.0353707e-07,0.9996965,1.4879986e-06
2.1188644e-07,0.9981803,5.449595e-05,5.151844e-07,0.00054514414,3.6414276e-05,6.57951e-05,0.00045763227,0.0006225554,3.6945035e-05
8.066667e-09,1.6664984e-08,4.708042e-09,4.9657956e-07,1.1231899e-05,6.107235e-07,2.1473266e-10,9.199879e-05,0.0009404114,0.99895513
3.6541945e-08,2.593137e-09,2.814053e-09,4.8168968e-05,4.233323e-08,0.99989706,7.133662e-08,5.4008232e-11,4.904313e-05,5.5809696e-06
8.2284265e-07,2.5456668e-05,1.3897845e-05,1.1279643e-06,0.00013592762,1.3810817e-05,1.441318e-06,8.1741035e-07,0.99793506,0.0018716358
1.4723748e-05,0.0018017832,0.05135527,0.0019577693,2.152277e-06,0.00014505725,3.4135205e-06,0.0030734758,0.9403661,0.0012802137
6.063102e-07,0.9997697,7.666561e-05,3.3952134e-08,8.543186e-06,1.095984e-07,4.135222e-05,7.43358e-05,2.8344748e-05,3.5550374e-07
2.2820284e-06,3.9210747e-07,1.497155e-08,1.88912e-07,0.00096950826,3.1750026e-06,8.4153777e-07,0.00030473372,8.505615e-05,0.99863386
7.085e-09,1.410179e-09,5.098495e-07,8.924718e-08,2.7776786e-10,1.0664597e-06,7.969924e-10,2.3127042e-10,0.99999744,8.9188495e-07
7.4072254e-10,5.5251444e-08,5.2604605e-06,0.9999042,1.5060364e-08,2.9961233e-05,4.7823343e-11,2.1613195e-07,3.1950476e-05,2.8333627e-05
4.7096012e-08,0.9997835,0.00016465793,4.651453e-09,2.1718711e-07,7.665955e-09,1.1110214e-06,3.345943e-06,4.706362e-05,6.4467526e-10
5.3253366e-06,0.015511494,5.017593e-05,2.6562989e-06,0.001144423,0.007900358,0.94186825,1.0286634e-08,0.033516377,9.060536e-07
4.8098485e-07,1.3769966e-07,9.01534e-09,0.0003195226,1.3048049e-06,0.99966574,3.3000134e-07,1.0404313e-09,3.1359937e-06,9.310498e-06
3.9292747e-10,7.714323e-08,3.2989902e-08,1.3744826e-06,1.3948634e-11,3.5003605e-08,2.3329951e-15,0.9999879,7.365087e-07,9.895645e-06
2.320836e-05,6.914647e-08,2.031404e-06,3.141351e-09,0.99860895,1.0703852e-05,0.00026762148,2.4683288e-05,1.5366408e-06,0.0010612257
2.5491559e-08,1.4413389e-06,0.9999901,6.5668274e-07,1.3661814e-12,2.96715e-10,1.4828445e-10,5.8858536e-08,7.722997e-06,7.5068457e-10
1.9427932e-06,1.6237848e-07,5.8833543e-06,0.055926085,0.012408413,0.889984,5.9670532e-05,0.039087642,6.890964e-06,0.002519256
0.92531675,3.4130372e-11,1.9692807e-05,3.8543774e-08,1.3436456e-08,4.5075208e-06,0.0005308861,0.000106802356,2.5098896e-06,0.074018806
1.04528945e-05,1.7114851e-06,2.1177302e-06,0.88523525,5.1913727e-09,0.1129001,5.7292913e-09,1.12219195e-05,0.0005342026,0.0013048816
0.9976457,5.7024085e-10,3.6336794e-05,7.992444e-09,1.0700774e-09,1.4145191e-06,9.368807e-06,6.1891887e-09,5.265172e-10,0.0023071282
3.7424627e-06,0.5221296,4.1573065e-05,3.3968212e-05,0.44485188,0.0003642659,0.0053750486,0.0039748657,0.010609537,0.012615483
0.00023419084,0.55038625,0.019187035,0.00053449016,0.00057896506,0.00020104037,9.4002906e-05,0.42392993,0.0008327546,0.0040213773
5.1649647e-07,0.98847497,8.2063205e-05,1.7403935e-06,2.246454e-05,2.0478616e-07,1.2259961e-06,0.011359913,2.5816573e-05,3.1177227e-05
4.888128e-10,3.330098e-08,1.517029e-08,1.620077e-07,1.0425412e-12,5.2451306e-09,4.514444e-14,0.9999983,2.278975e-07,1.280466e-06
0.0042604655,2.1621522e-09,0.0011190432,5.091983e-07,4.66523e-05,1.3130703e-05,1.2856275e-07,0.0001668486,1.1320072e-06,0.99439216
1.6071247e-07,0.99882066,1.2492803e-05,3.7048706e-09,6.237296e-05,6.451288e-06,0.00023432897,5.2516366e-06,0.0008550293,3.2899263e-06
4.3689205e-08,0.9999315,2.5100533e-05,5.261507e-09,5.453604e-07,7.002616e-09,1.3316642e-06,3.836661e-05,3.1189263e-06,3.99273e-08
7.792214e-06,0.00031695707,0.005276685,1.0931428e-05,2.2556465e-06,0.00025202142,3.1051484e-05,1.1074483e-06,0.99390775,0.00019338673
2.3133944e-06,7.20686e-08,8.1187114e-05,3.0421606e-06,3.6048328e-07,0.99855417,0.0013487745,1.1610501e-12,9.106127e-06,1.0547951e-06
4.4758643e-05,0.0020931773,0.003254954,0.19413036,0.002115962,0.00212236,7.457914e-07,0.22820415,0.025909893,0.5421236
0.00017276227,4.8274484e-07,0.00012264638,2.6278869e-05,4.419664e-05,0.9980525,0.0013710164,3.6674315e-08,9.578024e-05,0.00011438592
0.9886282,5.787869e-08,0.00016293292,4.8595354e-08,4.2954744e-06,0.00013824923,0.0013501438,2.4910855e-07,1.5370047e-07,0.009715681
3.2766464e-05,4.4789447e-10,1.61807e-06,1.9475802e-10,8.028008e-06,2.7691483e-05,0.9999276,1.490918e-10,2.0639352e-06,2.3720321e-07
2.7723948e-07,6.7379113e-10,3.4932672e-08,2.0904831e-13,1.8115129e-06,5.663397e-07,0.9999969,2.3759668e-12,4.5024044e-07,5.08497e-09
0.9996883,7.468786e-08,0.00016031081,1.7287931e-06,1.5864404e-09,8.975962e-05,3.502546e-06,2.2534742e-08,9.288298e-09,5.6229488e-05
6.6084223e-09,1.1013843e-07,1.2370626e-07,1.7300907e-05,0.9243136,0.00016555884,7.576663e-08,8.130884e-06,4.2374113e-06,0.07549083
4.8880815e-07,0.9982735,0.00020847736,1.2051261e-07,5.8008304e-06,4.3219707e-08,2.246057e-06,0.0014743045,3.3465596e-05,1.7060012e-06
2.932892e-11,6.2598143e-10,1.0,1.8115976e-09,6.397914e-12,3.0802614e-11,2.0793933e-10,1.991821e-14,6.2698305e-11,1.438786e-12
1.044417e-06,1.1442848e-09,0.9998323,0.00016661,4.6129357e-14,1.4710777e-07,4.5728824e-11,3.334816e-11,2.2633027e-11,2.4397101e-08
3.8164017e-06,3.8324095e-05,3.5087734e-05,0.005661332,0.8332102,0.010867495,5.0267304e-06,0.0008143221,0.00058186584,0.14878258
2.544115e-06,6.981562e-09,1.0985943e-07,4.0372837e-11,0.9977113,7.3972444e-07,0.0011661211,6.0517427e-06,1.3366326e-06,0.0011118046
1.6000187e-07,0.022086915,2.243642e-05,1.5097811e-08,4.0864838e-05,0.0003885682,0.9769641,1.2152709e-09,0.00049690274,4.721406e-08
3.314904e-08,7.611216e-07,1.7338452e-06,1.3647197e-07,1.4754729e-08,3.456752e-06,1.1643678e-08,9.3006465e-09,0.9999883,5.511435e-06
0.8534235,1.4143234e-06,0.00019141378,1.0709462e-06,0.0006489824,0.0017258293,0.120834045,5.9688455e-06,1.0786065e-05,0.02315696
5.117503e-10,5.277113e-12,8.333524e-11,1.6795879e-07,6.790604e-08,1.8923185e-08,5.329553e-13,7.428465e-06,2.8662948e-06,0.9999894
4.5853285e-06,1.9897833e-08,3.5419873e-07,3.8348524e-05,1.6281606e-07,0.9894984,1.5258599e-05,2.3129576e-09,0.01037676,6.613638e-05
6.0225935e-10,2.5857497e-10,1.4402257e-09,5.875812e-10,2.0119556e-10,8.5495e-08,8.6419e-11,1.8810467e-10,0.9999994,4.4776317e-07
1.0645426e-07,8.748571e-06,0.014281372,3.0867122e-05,9.335025e-11,8.411416e-08,2.2942521e-10,0.98562574,4.502033e-05,8.037364e-06
0.99998313,9.263564e-11,1.7034776e-06,3.0994293e-10,7.302946e-10,1.2029077e-06,8.900362e-06,1.6413345e-09,2.749802e-09,5.1186666e-06
1.1303206e-08,1.025112e-09,1.6862704e-07,0.9999266,4.97623e-13,6.7561625e-05,2.5837954e-12,3.688226e-06,3.0713945e-08,1.9212214e-06
1.959549e-05,1.0295507e-07,3.2025422e-05,2.9720777e-06,1.2424461e-08,0.999546,3.3505337e-05,2.6927677e-10,0.00035548583,1.0329961e-05
5.4761692e-08,6.907359e-07,1.6965069e-07,0.00024239066,0.38713408,0.0018154746,8.625603e-07,9.000598e-05,0.00031874416,0.6103975
0.00080454006,7.9356185e-05,0.002219013,3.2521297e-05,0.0033210656,0.8695486,0.11891856,9.773842e-07,0.004950657,0.00012483644
4.896812e-10,2.1455773e-10,8.134623e-10,7.3538113e-06,4.7130686e-07,1.2259455e-06,9.121164e-13,1.8939252e-05,6.523124e-05,0.99990684
1.3154694e-05,6.21665e-07,7.929318e-05,1.1481988e-09,1.9771394e-05,1.8815237e-05,0.999819,2.086622e-09,4.8996528e-05,3.840313e-07
4.1749416e-07,2.7224184e-10,1.5817923e-07,7.127736e-07,3.8239654e-11,3.452471e-07,6.211228e-12,0.9998973,1.2281671e-09,0.00010101594
2.620226e-08,0.9998481,0.00014297872,3.3185745e-09,4.819407e-08,4.154765e-10,2.719659e-07,4.906395e-06,3.630217e-06,2.1011894e-09
2.4683044e-10,3.0294112e-10,1.9811313e-08,4.2737082e-07,0.00023074931,1.2832251e-07,1.727671e-10,9.052487e-06,5.95944e-06,0.9997537
6.955817e-06,0.00046679136,0.021076607,7.0756846e-07,3.353476e-05,0.0001479591,0.9774905,3.4261454e-08,0.0007768958,2.340677e-08
1.684152e-06,0.99866503,0.00018853175,2.6661047e-07,1.6961374e-05,1.1812922e-06,2.3644308e-05,0.0008473274,0.00023574205,1.962575e-05
0.0048758,7.680794e-06,0.015372804,0.83564734,1.0818327e-08,0.13260388,1.3152626e-06,4.3401098e-05,0.00045658398,0.010991243
5.4028164e-06,0.5445377,0.22789565,0.061751015,0.012800948,0.036261138,0.010253521,0.00062331284,0.10521945,0.00065176265
0.004925839,5.42894e-06,0.0054143365,0.003673993,3.325302e-05,0.97318006,0.0006614177,2.815016e-06,0.0010381177,0.011064767
2.299434e-09,6.590543e-10,7.823466e-11,3.817665e-06,0.00015627059,1.0525461e-05,2.0046447e-11,0.00028209042,1.4433759e-06,0.9995459
1.1014208e-06,0.99791217,0.0019087965,6.7986065e-08,7.118417e-06,1.8952868e-07,2.1533348e-05,5.1002648e-05,9.809768e-05,1.25806325e-08
0.0039351475,2.8569055e-05,0.98006123,0.006967435,0.0026941905,0.0038838622,0.00012007342,2.4462164e-05,0.00043316017,0.0018518752
5.6270324e-08,9.2385164e-08,9.828386e-10,2.9213381e-05,4.6201285e-07,6.756754e-05,1.4129996e-10,0.99284315,5.406675e-07,0.0070589073
3.773005e-09,1.1830142e-08,2.5313213e-05,5.055626e-05,1.3115132e-12,3.8281787e-09,5.546992e-13,0.99987966,7.4044015e-06,3.7081496e-05
0.0057876054,1.2693432e-06,0.00011693472,0.022801511,0.0010046199,0.5909349,2.25553e-05,0.35050887,1.3007417e-06,0.028820498
0.97265077,1.2325121e-08,2.8157301e-05,5.5996544e-08,1.2078978e-06,8.986128e-06,0.011708654,1.3338038e-05,1.1861594e-06,0.015587653
1.4816161e-08,3.7915854e-07,0.99998105,3.007546e-06,1.12834336e-07,3.8324556e-06,5.3542095e-09,1.1584429e-09,4.9110104e-06,6.724023e-06
2.8840942e-08,1.1317794e-07,0.000118013835,0.99883133,1.0232292e-11,5.3185537e-05,9.946983e-12,1.0545391e-06,0.000987043,9.257941e-06
1.9269633e-07,0.9996036,0.00028143905,6.576581e-08,5.8740247e-06,4.6198853e-08,4.959091e-06,0.00010012834,3.5950175e-06,8.7380954e-08
7.857137e-07,0.9991961,2.7213006e-05,1.878072e-08,0.00011920352,1.1337333e-05,0.00034958,5.161909e-05,0.00023732739,6.7669716e-06
7.0097103e-06,7.324862e-07,1.4548616e-06,5.722458e-07,0.961362,0.00023852648,7.667564e-05,2.4513207e-05,9.908518e-05,0.038189426
0.00029039808,1.1937311e-08,0.9221301,0.058132038,3.2215053e-07,0.002081932,5.738626e-06,1.8174645e-06,0.00028196088,0.017075684
0.017968487,1.0834434e-05,0.0027997703,0.00027917395,0.00036003868,0.9647529,0.006678571,1.5846739e-06,9.9492245e-05,0.007049134
2.500376e-06,0.00019621823,7.3797946e-06,5.4666327e-08,0.00034567883,0.000545336,0.9716069,5.329675e-09,0.027278557,1.7378736e-05
0.8596713,1.6567996e-05,0.0027264918,0.0024012823,1.398288e-07,0.0083062695,2.3303855e-05,0.005208595,0.12038862,0.0012575232
6.986474e-07,1.3978243e-05,8.983494e-07,0.00013393798,7.973532e-05,0.00014985233,4.0425756e-09,0.42022705,0.00056716136,0.5788267
0.00011609275,5.529198e-09,1.231046e-05,4.8203783e-09,8.1466955e-05,0.001073265,0.99871254,3.0961375e-10,3.8824037e-06,4.2829933e-07
0.00011162603,4.028707e-05,0.97177744,0.00025841309,3.5104295e-05,0.024879806,0.00020767674,0.00020651448,0.0006495565,0.001833578
4.8947243e-08,1.0465381e-09,3.2974796e-08,2.0237344e-06,1.2891558e-08,0.0036046328,1.0164175e-08,1.2050376e-08,0.9963731,1.9993968e-05
8.51336e-08,4.2260058e-09,2.3991232e-08,3.4222437e-06,1.1325727e-05,5.4946386e-06,5.738883e-10,7.4703094e-06,0.0001579884,0.99981415
0.0017883854,2.968294e-05,0.9836958,0.00028345166,2.2686154e-10,6.82595e-06,1.4941076e-06,2.1505926e-07,0.014192974,1.2218322e-06
4.676877e-08,4.9342272e-08,5.8291453e-06,0.9976978,1.285794e-09,0.0017682625,4.32462e-11,2.3181572e-07,0.0004356259,9.222855e-05
1.4243249e-05,2.2005293e-06,7.304372e-05,0.34827495,4.819543e-08,0.6297223,3.926037e-08,3.0115928e-06,0.019448109,0.0024620667
1.9478987e-06,3.145935e-10,1.20647705e-08,1.4161102e-12,6.1082683e-06,1.3666204e-05,0.99997467,1.5917748e-12,3.6215306e-06,1.191802e-08
1.0374916e-07,3.0363936e-12,2.5681317e-08,3.1753902e-07,2.056298e-06,2.227693e-07,3.4267103e-11,8.832186e-06,2.764238e-07,0.9999882
2.4962294e-06,0.3273882,0.0008488718,0.0014595832,0.65256274,0.00021787078,6.548316e-05,0.0064647123,0.009065465,0.0019245491
6.668054e-08,3.4401953e-06,1.6881596e-07,0.00041664706,0.9707642,0.025997333,0.00053722144,6.46602e-06,0.00019517694,0.0020792196
2.580478e-09,5.5136064e-07,9.222345e-06,0.9998648,7.0306704e-08,0.000110552115,1.2915069e-10,6.60449e-08,5.672717e-06,8.986199e-06
4.501065e-06,9.858311e-06,0.000117125455,0.570347,1.6340705e-08,0.32716405,1.832124e-08,3.631907e-06,0.10103633,0.0013174192
0.9978368,1.00701435e-11,4.9507075e-06,2.647281e-11,1.817075e-09,2.3088916e-07,0.0017367871,5.794051e-10,6.01782e-09,0.0004211214
2.7043575e-07,1.2079734e-05,5.776635e-08,1.0134119e-05,1.2179177e-06,3.0710442e-05,1.5007999e-09,0.99418217,1.633418e-05,0.0057471115
5.317137e-09,1.552577e-08,0.00017555276,0.0022422897,3.106504e-12,1.4073373e-07,1.9591782e-14,0.99755317,3.4500583e-06,2.5418387e-05
1.981978e-06,0.9987496,0.0008225834,2.7792636e-08,7.996894e-06,7.0166564e-08,5.763794e-05,5.918987e-05,0.00030089714,5.3089362e-08
7.502424e-11,9.349289e-10,1.7015974e-06,0.00016891255,8.198171e-14,2.8024305e-09,4.2669065e-16,0.99982846,2.5359716e-08,8.370826e-07
5.887746e-08,6.102669e-07,3.0319864e-09,5.0333667e-05,3.2099429e-06,9.3738614e-05,6.490436e-10,0.9929167,7.7077275e-06,0.006927578
8.036038e-12,6.909156e-10,1.4174297e-07,0.9999532,1.121017e-10,9.68281e-06,1.2137231e-14,2.8629811e-05,4.287783e-08,8.274253e-06
4.757607e-05,1.8111116e-07,8.4198204e-05,1.3150275e-08,0.00013815136,0.00037369272,0.999351,1.8369561e-09,4.1969342e-06,1.0070446e-06
1.4428031e-06,1.9851221e-08,1.5858706e-05,7.635449e-07,0.99774265,0.00034671562,0.0013957209,0.00025691045,4.388387e-05,0.00019601433
3.559624e-08,6.357425e-11,8.4423196e-10,6.332938e-07,9.6450485e-06,1.1351071e-06,1.915155e-10,3.1411593e-05,1.4331833e-06,0.99995565
2.3391408e-06,7.777955e-07,6.0754175e-08,0.00038435683,1.3956862e-06,0.99897456,1.5610955e-05,3.8794037e-06,0.00045877649,0.00015823146
2.6144762e-06,4.9614414e-08,9.5095027e-07,2.2755942e-09,0.99848115,6.772731e-06,0.00023351137,2.6672593e-05,7.0068523e-07,0.0012476204
5.1433675e-09,4.1622566e-06,5.593747e-06,9.370391e-06,0.99921274,5.4519587e-05,8.2257e-05,5.8567803e-05,9.776201e-05,0.0004749626
0.0039927517,0.00082350924,0.79596627,0.001522785,0.010019533,0.13124798,0.047020253,0.0012516228,0.0015132704,0.0066420278
1.4931205e-08,0.00013113336,0.0011228999,0.0069572814,9.4917105e-09,2.7894962e-06,4.2654935e-11,0.9912779,0.00029191983,0.00021609628
2.6038158e-08,8.473728e-10,3.5229877e-09,4.570334e-06,5.8095917e-05,1.1174836e-06,2.2754243e-10,1.2809406e-05,3.4433164e-05,0.99988896
0.92142224,2.0344778e-05,0.0030368064,4.8293667e-05,0.00051727315,0.0018757611,0.004514713,0.0013032892,0.00035678505,0.06690449
2.855794e-08,7.200965e-09,4.8702584e-09,0.000120601,0.00022283649,5.0441944e-05,9.057202e-10,3.173601e-05,0.00012450608,0.99944973
0.00059842464,5.218049e-07,0.00031046406,0.0034482165,0.00089966995,0.06554683,0.00023592026,7.317498e-05,0.41512993,0.5137569
3.4455773e-08,7.690458e-08,1.1906296e-07,3.0173217e-09,0.9998843,1.4257441e-06,6.2897334e-06,1.038666e-06,1.9523259e-06,0.000104776394
6.98221e-08,9.56048e-07,1.780769e-05,9.661196e-06,0.86228627,5.3139996e-05,1.3367984e-05,0.0002527102,3.8446447e-05,0.1373275
3.5822199e-09,5.4302176e-09,4.4254214e-09,4.5138013e-06,6.5440036e-06,1.3051846e-06,1.7101591e-10,0.00089301274,1.1658155e-05,0.99908304
8.9406015e-08,0.99756855,1.5385895e-05,8.310834e-08,2.379311e-05,6.473701e-07,9.289538e-06,3.851139e-05,0.0023386383,5.0198487e-06
1.1279514e-09,2.9193397e-06,0.999981,1.2111182e-05,1.1533782e-09,4.778464e-07,2.1289306e-09,1.7369954e-08,3.4685822e-06,8.01003e-09
1.1844662e-09,1.1623694e-12,4.4279096e-09,1.43006535e-11,0.9999549,4.2324297e-07,7.874101e-06,1.01903455e-08,2.916748e-09,3.681374e-05
